Data info
File name: D:\Documents\Uni\Tesi\ConditionPanda\Scripts\AutomationData\LattePanda20210314144404.dxd
Start time: 3/14/2021 14:44:06.108
Number of channels: 1
Sample rate: 20000
Store type: fast on trigger
Post time: 10000


Data1

Time (s),AI 1 -  (m/s2)
5.2024,-0.03244986
5.20245,-0.038100537
5.2025,-0.039219197
5.20255,-0.039557666
5.2026,-0.036471307
5.20265,-0.033906989
5.2027,-0.027407279
5.20275,-0.017502822
5.2028,-0.012993756
5.20285,-0.0071767159
5.2029,-0.0066489368
5.20295,-0.0065428079
5.203,-0.0067694085
5.20305,-0.0091071241
5.2031,-0.0069931406
5.20315,1.4270036E-5
5.2032,0.007406042
5.20325,0.017339181
5.2033,0.024567457
5.20335,0.029575618
5.2034,0.027140377
5.20345,0.022152295
5.2035,0.0172015
5.20355,0.0081231324
5.2036,0.0055645527
5.20365,0.0019676252
5.2037,0.0034735159
5.20375,0.0082378667
5.2038,0.017083898
5.20385,0.023081645
5.2039,0.02771979
5.20395,0.030806148
5.204,0.029501041
5.20405,0.019717054
5.2041,0.011358646
5.20415,0.0036513545
5.2042,-0.0016321703
5.20425,-0.003866625
5.2043,-0.0076958896
5.20435,-0.010696197
5.2044,-0.0063821799
5.20445,0.0027363463
5.2045,0.011404539
5.20455,0.018962676
5.2046,0.026133582
5.20465,0.032294825
5.2047,0.037027624
5.20475,0.032885712
5.2048,0.024857162
5.20485,0.018991359
5.2049,0.0099990414
5.20495,-1.4413594E-5
5.205,-0.01305686
5.20505,-0.023704223
5.2051,-0.026750427
5.20515,-0.023001475
5.2052,-0.021320615
5.20525,-0.017365141
5.2053,-0.011071953
5.20535,-0.004334168
5.2054,0.00051049684
5.20545,0.0017410244
5.2055,-0.0012363362
5.20555,-0.0064825723
5.2056,-0.0086567914
5.20565,-0.014333282
5.2057,-0.014554145
5.20575,-0.01184928
5.2058,-0.013097018
5.20585,-0.0095717991
5.2059,-0.0062502343
5.20595,-0.005894558
5.206,-0.0049250512
5.20605,-0.007856518
5.2061,-0.011843543
5.20615,-0.011740281
5.2062,-0.010922798
5.20625,-0.0075754183
5.2063,-0.0014141748
5.20635,-0.00039303751
5.2064,0.0031637326
5.20645,0.008579202
5.2065,0.010231378
5.20655,0.0080342125
5.2066,0.0056391298
5.20665,0.0035825134
5.2067,0.0045749671
5.20675,0.0060980679
5.2068,0.0087513039
5.20685,0.008269419
5.2069,0.0084357839
5.20695,0.014935493
5.207,0.016160285
5.20705,0.0211455
5.2071,0.030298445
5.20715,0.035054192
5.2072,0.034836199
5.20725,0.034755882
5.2073,0.026242582
5.20735,0.023184907
5.2074,0.020396857
5.20745,0.016527437
5.2075,0.015973842
5.20755,0.015890658
5.2076,0.012566227
5.20765,0.0099416748
5.2077,0.0039955578
5.20775,6.8768932E-5
5.2078,-0.0074721575
5.20785,-0.016126009
5.2079,-0.021214483
5.20795,-0.029093878
5.208,-0.033608682
5.20805,-0.038278375
5.2081,-0.039942026
5.20815,-0.042492002
5.2082,-0.04322917
5.20825,-0.044227358
5.2083,-0.045624256
5.20835,-0.040532909
5.2084,-0.03043914
5.20845,-0.020781362
5.2085,-0.012732735
5.20855,-0.0093480665
5.2086,-0.0091788331
5.20865,-0.010248733
5.2087,-0.014445148
5.20875,-0.014640197
5.2088,-0.015549468
5.20885,-0.015776068
5.2089,-0.012316822
5.20895,-0.010524096
5.209,-0.01204146
5.20905,-0.0099475542
5.2091,-0.0091558872
5.20915,-0.012965073
5.2092,-0.019903643
5.20925,-0.024805674
5.2093,-0.028431287
5.20935,-0.029607315
5.2094,-0.03022401
5.20945,-0.027562171
5.2095,-0.021418137
5.20955,-0.019209499
5.2096,-0.010816668
5.20965,-0.0011072599
5.2097,0.0075408546
5.20975,0.0156784
5.2098,0.017479733
5.20985,0.018721733
5.2099,0.013765202
5.20995,0.0088000661
5.21,0.0028855014
5.21005,-0.0048791575
5.2101,-0.0024783374
5.21015,-0.00035001207
5.2102,0.0039439276
5.21025,0.010153933
5.2103,0.012098683
5.21035,0.015084649
5.2104,0.016409833
5.21045,0.01408359
5.2105,0.013564416
5.21055,0.0096261548
5.2106,0.0059317029
5.21065,0.0049076974
5.2107,0.0039209803
5.21075,-0.00014635829
5.2108,2.0006761E-5
5.21085,0.00069694046
5.2109,0.0036656964
5.21095,0.020801296
5.211,0.024811266
5.21105,0.030940959
5.2111,0.037093598
5.21115,0.036921497
5.2112,0.036975995
5.21125,0.031233532
5.2113,0.022112139
5.21135,0.015202252
5.2114,0.004824515
5.21145,-0.0023693396
5.2115,-0.0016952743
5.21155,-0.0028512245
5.2116,-0.0058658742
5.21165,-0.0087858681
5.2117,-0.012870416
5.21175,-0.017904393
5.2118,-0.020594917
5.21185,-0.022003286
5.2119,-0.022597035
5.21195,-0.017597478
5.212,-0.010590068
5.21205,-0.014121023
5.2121,-0.016573474
5.21215,-0.013894423
5.2122,-0.01353014
5.21225,-0.010205708
5.2123,-0.0035855256
5.21235,0.0054985797
5.2124,0.0094626574
5.21245,0.01038627
5.2125,0.015781661
5.21255,0.016200442
5.2126,0.016005393
5.21265,0.019100357
5.2127,0.026159398
5.21275,0.030005872
5.2128,0.028826976
5.21285,0.025995901
5.2129,0.024923135
5.21295,0.024837084
5.213,0.02325088
5.21305,0.020382516
5.2131,0.021997403
5.21315,0.028187331
5.2132,0.026543761
5.21325,0.023139011
5.2133,0.017792385
5.21335,0.015121938
5.2134,0.0063590892
5.21345,0.00044739284
5.2135,0.00020645035
5.21355,-0.00067413709
5.2136,0.00034700014
5.21365,0.0019532833
5.2137,0.0038205879
5.21375,0.0089176688
5.2138,0.010323167
5.21385,0.0082436036
5.2139,0.0078362953
5.21395,0.0086337002
5.214,0.0080858441
5.21405,0.01145617
5.2141,0.010397744
5.21415,0.0030002359
5.2142,-0.0062760497
5.21425,-0.012901969
5.2143,-0.021033777
5.21435,-0.025878441
5.2144,-0.027940795
5.21445,-0.025230194
5.2145,-0.014287387
5.21455,-0.0055847745
5.2146,0.003419017
5.21465,0.010575582
5.2147,0.012772748
5.21475,0.011120572
5.2148,0.0062328815
5.21485,-0.0015948815
5.2149,-0.01351006
5.21495,-0.019895038
5.215,-0.024682337
5.21505,-0.024530312
5.2151,-0.0149844
5.21515,-0.010329047
5.2152,-0.0042280387
5.21525,0.0025011408
5.2153,0.011590983
5.21535,0.017233053
5.2154,0.013813965
5.21545,0.0067319763
5.2155,0.00088338403
5.21555,-0.0068181707
5.2156,-0.016441528
5.21565,-0.022249963
5.2157,-0.025651842
5.21575,-0.030278513
5.2158,-0.029179929
5.21585,-0.025574395
5.2159,-0.020798571
5.21595,-0.013088412
5.216,-0.0033589248
5.21605,0.0030088411
5.2161,0.0084185731
5.21615,0.0059374399
5.2162,0.0092217149
5.21625,0.012919035
5.2163,0.014622843
5.21635,0.015755847
5.2164,0.014143826
5.21645,0.014921153
5.2165,0.022490762
5.21655,0.023781527
5.2166,0.027349768
5.21665,0.031942017
5.2167,0.032636162
5.21675,0.029635854
5.2168,0.022401843
5.21685,0.021744989
5.2169,0.018030457
5.21695,0.010153933
5.217,0.0071450202
5.21705,0.0048589353
5.2171,0.0032182313
5.21715,0.0040701353
5.2172,0.0085591236
5.21725,0.012726855
5.2173,0.015316986
5.21735,0.015334196
5.2174,0.011585246
5.21745,0.00049902336
5.2175,-0.010019264
5.21755,-0.014852455
5.2176,-0.011129321
5.21765,-0.00832693
5.2177,-0.0072168731
5.21775,-0.0043743253
5.2178,-0.0045091384
5.21785,-0.0031093773
5.2179,-0.0012449413
5.21795,-0.0035453683
5.218,-0.007234083
5.21805,-0.015130687
5.2181,-0.024834359
5.21815,-0.029231559
5.2182,-0.03263057
5.21825,-0.033350527
5.2183,-0.033063691
5.21835,-0.029526999
5.2184,-0.02642343
5.21845,-0.023374362
5.2185,-0.020795705
5.21855,-0.01586212
5.2186,-0.0089780483
5.21865,-0.0015805399
5.2187,0.0030862868
5.21875,0.0081805
5.2188,0.0072540184
5.21885,0.0039467956
5.2189,-0.0010671028
5.21895,-0.0016063551
5.219,0.0038492712
5.21905,0.01073908
5.2191,0.019553559
5.21915,0.022373158
5.2192,0.022789072
5.21925,0.021079527
5.2193,0.017494075
5.21935,0.010016251
5.2194,0.002360591
5.21945,-0.00010333284
5.2195,-0.0044861916
5.21955,-0.0044632447
5.2196,-0.0040043066
5.21965,0.00081454328
5.2197,0.0061927238
5.21975,0.011275463
5.2198,0.012422808
5.21985,0.0089205373
5.2199,0.0033501761
5.21995,-0.0033359781
5.22,-0.010598673
5.22005,-0.015908012
5.2201,-0.017362272
5.22015,-0.019780302
5.2202,-0.015156502
5.22025,-0.0064854403
5.2203,0.0014943454
5.22035,0.013395184
5.2204,0.022829229
5.22045,0.030152159
5.2205,0.031692471
5.22055,0.027060065
5.2206,0.025597198
5.22065,0.020930374
5.2207,0.012956323
5.22075,0.0025871915
5.2208,-0.0066976994
5.22085,-0.016068641
5.2209,-0.02165908
5.22095,-0.024246344
5.221,-0.028362446
5.22105,-0.026761899
5.2211,-0.020987883
5.22115,-0.016467344
5.2212,-0.01297081
5.22125,-0.0077475202
5.2213,-0.010417966
5.22135,-0.01458283
5.2214,-0.018452251
5.22145,-0.015276973
5.2215,-0.020480182
5.22155,-0.022379039
5.2216,-0.018959951
5.22165,-0.013963263
5.2217,-0.012658157
5.22175,-0.0072971871
5.2218,-0.0060609225
5.22185,-0.005587643
5.2219,-0.010687592
5.22195,-0.018082233
5.222,-0.021722184
5.22205,-0.018939873
5.2221,-0.015383102
5.22215,-0.01021718
5.2222,-0.004884894
5.22225,-0.00018938372
5.2223,0.0015115556
5.22235,0.0012534028
5.2224,0.0041016876
5.22245,0.0032755986
5.2225,0.0038578764
5.22255,0.0014972137
5.2226,-0.00012627975
5.22265,0.0018643641
5.2227,0.0041561862
5.22275,0.0034878575
5.2228,0.0054383441
5.22285,0.0070102075
5.2229,0.011599588
5.22295,0.017350657
5.223,0.023362745
5.22305,0.023402901
5.2231,0.022714494
5.22315,0.017278947
5.2232,0.0095859971
5.22325,0.003964006
5.2233,0.0020708863
5.22335,-0.0056995088
5.2234,-0.0066231214
5.22345,-0.0041850135
5.2235,-0.0044460343
5.22355,-0.0068698009
5.2236,-0.011419025
5.22365,-0.020256452
5.2237,-0.02742162
5.22375,-0.031305384
5.2238,-0.036545884
5.22385,-0.038588159
5.2239,-0.041080765
5.22395,-0.040756643
5.224,-0.042119116
5.22405,-0.045024764
5.2241,-0.042784575
5.22415,-0.040045287
5.2242,-0.035610799
5.22425,-0.02689671
5.2243,-0.015139292
5.22435,-0.0058228485
5.2244,-0.0024869426
5.22445,-0.00083476544
5.2245,-0.0049193143
5.22455,-0.0080745136
5.2246,-0.010257337
5.22465,-0.015340077
5.2247,-0.014075129
5.22475,-0.0090296781
5.2248,-0.0053294902
5.22485,-0.0063420222
5.2249,-0.0047758962
5.22495,-0.0060953428
5.225,-0.010168418
5.22505,-0.013013835
5.2251,-0.019481992
5.22515,-0.025422372
5.2252,-0.025912864
5.22525,-0.030430535
5.2253,-0.028551757
5.22535,-0.026282882
5.2254,-0.020333897
5.22545,-0.012098826
5.2255,0.00015195145
5.22555,0.011602457
5.2256,0.017224448
5.22565,0.017399419
5.2257,0.016966294
5.22575,0.013796753
5.2258,0.0091184545
5.22585,0.0037718255
5.2259,0.0014455832
5.22595,0.0010956428
5.226,0.0016435003
5.22605,0.0088144075
5.2261,0.010268668
5.22615,0.01322595
5.2262,0.01700932
5.22625,0.018102167
5.2263,0.014749051
5.22635,0.016452858
5.2264,0.01644999
5.22645,0.016736826
5.2265,0.012749801
5.22655,0.0081260009
5.2266,0.0039496641
5.22665,0.0037775624
5.2267,0.004503258
5.22675,0.007480619
5.2268,0.016604882
5.22685,0.027840259
5.2269,0.031881783
5.22695,0.031095851
5.227,0.030040294
5.22705,0.024217516
5.2271,0.019840395
5.22715,0.013180057
5.2272,0.0081432108
5.22725,0.00060228445
5.2273,0.00073422916
5.22735,0.0032842038
5.2274,0.0050080903
5.22745,0.001887311
5.2275,0.0035509616
5.22755,-0.00017217356
5.2276,-0.0095574576
5.22765,-0.011857884
5.2277,-0.015033163
5.22775,-0.012666763
5.2278,-0.0088403663
5.22785,-0.0056478786
5.2279,-0.0073230024
5.22795,-0.010676119
5.228,-0.010022133
5.22805,-0.01403784
5.2281,-0.0096463766
5.22815,-0.00094089482
5.2282,0.0043684449
5.22825,0.0081489477
5.2283,0.0096892584
5.22835,0.012993612
5.2284,0.015600954
5.22845,0.020571828
5.2285,0.022637049
5.22855,0.025777908
5.2286,0.02575209
5.22865,0.02712317
5.2287,0.031150348
5.22875,0.031445794
5.2288,0.031342532
5.22885,0.032997575
5.2289,0.031121667
5.22895,0.032653373
5.229,0.03311231
5.22905,0.032816868
5.2291,0.029357625
5.22915,0.022877991
5.2292,0.017967355
5.22925,0.015121938
5.2293,0.011697113
5.22935,0.0092475303
5.2294,0.0045434148
5.22945,0.0069929971
5.2295,0.0076096952
5.22955,0.0041303709
5.2296,0.0064594815
5.22965,0.0059001506
5.2297,0.0049966164
5.22975,0.0051142192
5.2298,0.0064250613
5.22985,0.0087426985
5.2299,0.01147338
5.22995,0.0035423567
5.23,-0.00050203525
5.23005,-0.01021718
5.2301,-0.01831457
5.23015,-0.021294799
5.2302,-0.025155617
5.23025,-0.026357459
5.2303,-0.021994678
5.23035,-0.017494217
5.2304,-0.0055331439
5.23045,0.0033214926
5.2305,0.0067319763
5.23055,0.006706161
5.2306,0.0069471034
5.23065,0.00054491719
5.2307,-0.008499031
5.23075,-0.015681412
5.2308,-0.020339634
5.23085,-0.020735467
5.2309,-0.020365449
5.23095,-0.013725189
5.231,-0.007787677
5.23105,-0.0061096852
5.2311,0.0006424415
5.23115,0.0068753939
5.2312,0.0090237977
5.23125,0.0087713823
5.2313,0.0036972482
5.23135,-0.0052348343
5.2314,-0.011398946
5.23145,-0.01826294
5.2315,-0.022413461
5.23155,-0.024151688
5.2316,-0.02759946
5.23165,-0.022132359
5.2317,-0.019932326
5.23175,-0.014666012
5.2318,-0.0076299175
5.23185,-0.00016930519
5.2319,0.0035251463
5.23195,0.0085935434
5.232,0.0059603862
5.23205,0.0078449007
5.2321,0.012055659
5.23215,0.011814715
5.2322,0.017284684
5.23225,0.019068806
5.2323,0.019329827
5.23235,0.022387501
5.2324,0.025063686
5.23245,0.026173739
5.2325,0.028674955
5.23255,0.025287416
5.2326,0.022628443
5.23265,0.021343417
5.2327,0.019860474
5.23275,0.013965989
5.2328,0.0067434497
5.23285,0.0040500565
5.2329,0.0010038553
5.23295,0.00013760965
5.233,0.0046466761
5.23305,0.0078248223
5.2331,0.012721118
5.23315,0.019146252
5.2332,0.015196515
5.23325,0.0075781429
5.2333,-0.00403299
5.23335,-0.017574532
5.2334,-0.020904701
5.23345,-0.017623294
5.2335,-0.012273797
5.23355,-0.010518359
5.2336,-0.0076528643
5.23365,-0.0020911084
5.2337,0.0010583542
5.23375,0.00079733314
5.2338,-0.0010957865
5.23385,-0.0076586008
5.2339,-0.019198025
5.23395,-0.027051602
5.234,-0.036336496
5.23405,-0.039566271
5.2341,-0.037099477
5.23415,-0.036304943
5.2342,-0.035404276
5.23425,-0.032358076
5.2343,-0.028609125
5.23435,-0.024650784
5.2344,-0.016759917
5.23445,-0.011645625
5.2345,-0.0025500464
5.23455,0.004121766
5.2346,0.007004471
5.23465,0.0052719796
5.2347,0.0025441663
5.23475,-0.0046927137
5.2348,-0.0035625785
5.23485,0.002156937
