Data info
File name: D:\Documents\Uni\Tesi\ConditionPanda\Scripts\AutomationData\LattePanda20210304185505.dxd
Start time: 3/4/2021 18:55:09.321
Number of channels: 1
Sample rate: 5000
Store type: fast on trigger
Post time: 6000


Data1

Time (s),AI 1 - Prova (m/s2)
1.6472,-1.1897081
1.6474,-0.21845172
1.6476,0.98390293
1.6478,2.0641427
1.648,2.3198171
1.6482,1.8387383
1.6484,1.0153747
1.6486,-0.11305947
1.6488,-1.3581069
1.649,-2.2904625
1.6492,-2.1827209
1.6494,-1.5397717
1.6496,-0.71481329
1.6498,0.46191248
1.65,1.6856078
1.6502,2.3824737
1.6504,2.2316151
1.6506,1.3743531
1.6508,0.37613985
1.651,-0.95926958
1.6512,-2.0379031
1.6514,-2.4749787
1.6516,-1.8002363
1.6518,-0.99963033
1.652,0.090109549
1.6522,1.2829612
1.6524,2.1852078
1.6526,2.2528181
1.6528,1.7316364
1.653,0.71167237
1.6532,-0.56553799
1.6534,-1.6935962
1.6536,-2.3466394
1.6538,-1.9882691
1.654,-1.3187788
1.6542,-0.36606628
1.6544,0.77980167
1.6546,2.0633051
1.6548,2.3916438
1.655,1.9500536
1.6552,1.1104437
1.6554,-0.01738522
1.6556,-1.2768576
1.6558,-2.2899146
1.656,-2.3347814
1.6562,-1.5756665
1.6564,-0.71297473
1.6566,0.36970899
1.6568,1.6189843
1.657,2.3412008
1.6572,2.1575108
1.6574,1.4110022
1.6576,0.47578678
1.6578,-0.79154199
1.658,-1.951663
1.6582,-2.4102225
1.6584,-1.8268174
1.6586,-1.1105757
1.6588,-0.054952171
1.659,1.1782775
1.6592,2.2066057
1.6594,2.2979257
1.6596,1.7980304
1.6598,0.78968322
1.66,-0.38169026
1.6602,-1.6105399
1.6604,-2.3452082
1.6606,-2.1243901
1.6608,-1.3173474
1.661,-0.43727913
1.6612,0.72133589
1.6614,1.8325454
1.6616,2.391314
1.6618,1.9873509
1.662,1.1317469
1.6622,0.067696162
1.6624,-1.159444
1.6626,-2.0927262
1.6628,-2.2395778
1.663,-1.6493949
1.6632,-0.90396178
1.6634,0.26832956
1.6636,1.5178171
1.6638,2.3277252
1.664,2.1307948
1.6642,1.4970559
1.6644,0.55582273
1.6646,-0.68372029
1.6648,-1.8787031
1.665,-2.4323747
1.6652,-1.9044325
1.6654,-1.1536672
1.6656,-0.16501126
1.6658,1.1207956
1.666,2.0898232
1.6662,2.3214118
1.6664,1.7528222
1.6666,0.88614917
1.6668,-0.24765454
1.667,-1.4681087
1.6672,-2.2620053
1.6674,-2.1280758
1.6676,-1.4674029
1.6678,-0.55927634
1.668,0.59236282
1.6682,1.7478197
1.6684,2.3462951
1.6686,2.0298889
1.6688,1.3102996
1.669,0.213039
1.6692,-0.99368995
1.6694,-2.0888567
1.6696,-2.3440263
1.6698,-1.7108294
1.67,-0.92222464
1.6702,0.15495464
1.6704,1.3575501
1.6706,2.2258182
1.6708,2.2684505
1.671,1.5478688
1.6712,0.62973756
1.6714,-0.5982058
1.6716,-1.7581316
1.6718,-2.3497143
1.672,-2.0034168
1.6722,-1.2766626
1.6724,-0.27029166
1.6726,0.93046528
1.6728,2.0081754
1.673,2.4191344
1.6732,1.8681246
1.6734,1.0411439
1.6736,-0.12581795
1.6738,-1.4061204
1.674,-2.2833633
1.6742,-2.2485414
1.6744,-1.5204448
1.6746,-0.66165686
1.6748,0.50585866
1.675,1.6727316
1.6752,2.3890767
1.6754,2.0772426
1.6756,1.3398582
1.6758,0.24951309
1.676,-0.92092818
1.6762,-1.993673
1.6764,-2.2965434
1.6766,-1.7647604
1.6768,-1.027571
1.677,0.036849786
1.6772,1.2691673
1.6774,2.2068467
1.6776,2.2852533
1.6778,1.6825328
1.678,0.69771487
1.6782,-0.43735373
1.6784,-1.7402617
1.6786,-2.4061377
1.6788,-2.0998311
1.679,-1.2600232
1.6792,-0.34514159
1.6794,0.89116585
1.6796,1.9853058
1.6798,2.3109367
1.68,1.9599093
1.6802,1.0663196
1.6804,-0.035911974
1.6806,-1.2686913
1.6808,-2.180779
1.681,-2.2541175
1.6812,-1.5721698
1.6814,-0.81046176
1.6816,0.37965932
1.6818,1.5754856
1.682,2.3298707
1.6822,2.2015088
1.6824,1.4622828
1.6826,0.41277459
1.6828,-0.85124701
1.683,-1.9357004
1.6832,-2.3531535
1.6834,-1.87823
1.6836,-1.1205059
1.6838,-0.031391438
1.684,1.2373228
1.6842,2.1566961
1.6844,2.2494016
1.6846,1.6448311
1.6848,0.79743356
1.685,-0.33754617
1.6852,-1.5891391
1.6854,-2.3441753
1.6856,-2.052182
1.6858,-1.3511281
1.686,-0.49030656
1.6862,0.76019931
1.6864,1.8977491
1.6866,2.3443789
1.6868,2.0052323
1.687,1.1771561
1.6872,0.084897734
1.6874,-1.1438659
1.6876,-2.1171789
1.6878,-2.3524678
1.688,-1.6346457
1.6882,-0.84763575
1.6884,0.29504547
1.6886,1.4490567
1.6888,2.2361498
1.689,2.2187705
1.6892,1.5368975
1.6894,0.54255366
1.6896,-0.71189624
1.6898,-1.8438785
1.69,-2.2989585
1.6902,-1.9327748
1.6904,-1.2345434
1.6906,-0.16431138
1.6908,1.0950291
1.691,2.1458855
1.6912,2.2715654
1.6914,1.7595112
1.6916,0.9326309
1.6918,-0.23880562
1.692,-1.4546273
1.6922,-2.3416169
1.6924,-2.1525488
1.6926,-1.4283645
1.6928,-0.57171357
1.693,0.60712051
1.6932,1.7583553
1.6934,2.3416312
1.6936,2.0567138
1.6938,1.2917615
1.694,0.19590339
1.6942,-1.0135993
1.6944,-2.0811121
1.6946,-2.234076
1.6948,-1.732867
1.695,-1.0123142
1.6952,0.080595188
1.6954,1.3672339
1.6956,2.2959783
1.6958,2.2549376
1.696,1.6744528
1.6962,0.635764
1.6964,-0.60552585
1.6966,-1.7880831
1.6968,-2.388288
1.697,-2.0074468
1.6972,-1.211568
1.6974,-0.27377096
1.6976,0.97796541
1.6978,2.0543015
1.698,2.3771672
1.6982,1.8917054
1.6984,0.95180887
1.6986,-0.13141413
1.6988,-1.3666718
1.699,-2.2216361
1.6992,-2.1852796
1.6994,-1.5363469
1.6996,-0.68390387
1.6998,0.47270614
1.7,1.6650674
1.7002,2.4207463
1.7004,2.1650116
1.7006,1.3670875
1.7008,0.30653328
1.701,-0.9626686
1.7012,-1.9736145
1.7014,-2.4037399
1.7016,-1.837043
1.7018,-1.0145056
1.702,0.097266123
1.7022,1.2981522
1.7024,2.2425463
1.7026,2.1529243
1.7028,1.6610719
1.703,0.74282849
1.7032,-0.42849621
1.7034,-1.6737444
1.7036,-2.3510854
1.7038,-1.9893074
1.704,-1.334572
1.7042,-0.38074657
1.7044,0.84991884
1.7046,1.963733
1.7048,2.3206117
1.705,1.917753
1.7052,1.1177322
1.7054,0.045397509
1.7056,-1.2482026
1.7058,-2.232728
1.706,-2.2770472
1.7062,-1.5945747
1.7064,-0.76289284
1.7066,0.40310243
1.7068,1.6267231
1.707,2.3252068
1.7072,2.1054356
1.7074,1.4193233
1.7076,0.44026494
1.7078,-0.78718495
1.708,-1.9202859
1.7082,-2.2923641
1.7084,-1.8404222
1.7086,-1.1510569
1.7088,-0.087278619
1.709,1.1832628
1.7092,2.1451597
1.7094,2.2550352
1.7096,1.7504213
1.7098,0.85145336
1.71,-0.33766088
1.7102,-1.5524729
1.7104,-2.3441324
1.7106,-2.1038096
1.7108,-1.3971997
1.711,-0.50621164
1.7112,0.7500453
1.7114,1.8366959
1.7116,2.3413498
1.7118,2.0270061
1.712,1.2416397
1.7122,0.14874175
1.7124,-1.1714997
1.7126,-2.1560826
1.7128,-2.2583828
1.713,-1.7056034
1.7132,-0.88867056
1.7134,0.2317149
1.7136,1.4990437
1.7138,2.2972717
1.714,2.272383
1.7142,1.5966254
1.7144,0.49746874
1.7146,-0.70570058
1.7148,-1.847983
1.715,-2.3735733
1.7152,-1.9654109
1.7154,-1.1790005
1.7156,-0.2349104
1.7158,1.0897255
1.716,2.0518346
1.7162,2.3565178
1.7164,1.8624738
1.7166,0.9405275
1.7168,-0.25466195
1.717,-1.4587892
1.7172,-2.2803056
1.7174,-2.0756192
1.7176,-1.5131533
1.7178,-0.65113854
1.718,0.59408092
1.7182,1.8568662
1.7184,2.35344
1.7186,2.1026218
1.7188,1.3070958
1.719,0.20876798
1.7192,-1.0927718
1.7194,-2.0943153
1.7196,-2.3706503
1.7198,-1.719575
1.72,-0.92243117
1.7202,0.19600378
1.7204,1.4293224
1.7206,2.2503886
1.7208,2.1932421
1.721,1.6345423
1.7212,0.67257369
1.7214,-0.62307161
1.7216,-1.7578361
1.7218,-2.3692076
1.722,-1.9802949
1.7222,-1.298247
1.7224,-0.31390509
1.7226,0.96473366
1.7228,2.0245421
1.723,2.3607516
1.7232,1.9747331
1.7234,1.0451683
1.7236,-0.13292001
1.7238,-1.4215235
1.724,-2.2412529
1.7242,-2.2635858
1.7244,-1.5096109
1.7246,-0.62352771
1.7248,0.49277893
1.725,1.6474586
1.7252,2.3350253
1.7254,2.1476665
1.7256,1.3503335
1.7258,0.31378737
1.726,-0.89878726
1.7262,-1.974452
1.7264,-2.271121
1.7266,-1.7939748
1.7268,-1.0604912
1.727,0.009674916
1.7272,1.2618358
1.7274,2.2491207
1.7276,2.2452052
1.7278,1.7084714
1.728,0.75259811
1.7282,-0.48909038
1.7284,-1.7020322
1.7286,-2.395895
1.7288,-2.0416923
1.729,-1.3276936
1.7292,-0.39702737
1.7294,0.85500729
1.7296,1.9204463
1.7298,2.3425605
1.73,1.9358352
1.7302,1.1691217
1.7304,0.012695303
1.7306,-1.2583079
1.7308,-2.2240744
1.731,-2.2005508
1.7312,-1.6168131
1.7314,-0.83207488
1.7316,0.34183136
1.7318,1.6220677
1.732,2.2962334
1.7322,2.2160828
1.7324,1.5075713
1.7326,0.43165702
1.7328,-0.83720642
1.733,-1.957695
1.7332,-2.3802853
1.7334,-1.8962748
1.7336,-1.0580732
1.7338,-0.066247784
1.734,1.1660067
1.7342,2.1022432
1.7344,2.2962995
1.7346,1.7461274
1.7348,0.82775784
1.735,-0.36430225
1.7352,-1.6063781
1.7354,-2.3093021
1.7356,-2.0365808
1.7358,-1.3892229
1.736,-0.54881829
1.7362,0.6760186
1.7364,1.939587
1.7366,2.3566642
1.7368,1.9788061
1.737,1.2457902
1.7372,0.09309838
1.7374,-1.149379
1.7376,-2.2040875
1.7378,-2.3315547
1.738,-1.6589781
1.7382,-0.84288859
1.7384,0.25883526
1.7386,1.5339918
1.7388,2.2907465
1.739,2.1909845
1.7392,1.5431535
1.7394,0.50323701
1.7396,-0.71602952
1.7398,-1.8485309
1.74,-2.3396981
1.7402,-1.9072521
1.7404,-1.2224103
1.7406,-0.18275495
1.7408,1.0576658
1.741,2.1120644
1.7412,2.2736309
1.7414,1.8240378
1.7416,0.930821
1.7418,-0.23324387
1.742,-1.4987828
1.7422,-2.3239965
1.7424,-2.1857815
1.7426,-1.4188645
1.7428,-0.55927348
1.743,0.61223191
1.7432,1.7766469
1.7434,2.335355
1.7436,1.969309
1.7438,1.2743247
1.744,0.2304614
1.7442,-0.98513359
1.7444,-2.0376191
1.7446,-2.297797
1.7448,-1.7158433
1.745,-0.97197068
1.7452,0.18155584
1.7454,1.3512284
1.7456,2.2014885
1.7458,2.2159135
1.746,1.6619495
1.7462,0.64906174
1.7464,-0.55636501
1.7466,-1.7665073
1.7468,-2.415503
1.747,-2.03052
1.7472,-1.2446574
1.7474,-0.29354835
1.7476,0.92910856
1.7478,1.9977173
1.748,2.3400104
1.7482,1.8688675
1.7484,1.0167142
1.7486,-0.11436744
1.7488,-1.3619102
1.749,-2.1946247
1.7492,-2.1613603
1.7494,-1.5528113
1.7496,-0.70010436
1.7498,0.47070402
1.75,1.6506597
1.7502,2.3865297
1.7504,2.0766776
1.7506,1.3725518
1.7508,0.33025464
1.751,-0.93720043
1.7512,-2.040086
1.7514,-2.3567963
1.7516,-1.7551658
1.7518,-1.0595447
1.752,0.044035036
1.7522,1.2902555
1.7524,2.2319076
1.7526,2.1898315
1.7528,1.674533
1.753,0.75652206
1.7532,-0.46155697
1.7534,-1.6807259
1.7536,-2.3191748
1.7538,-2.009644
1.754,-1.3617182
1.7542,-0.40695482
1.7544,0.81530052
1.7546,2.0035715
1.7548,2.4118228
1.755,1.8870872
1.7552,1.1150502
1.7554,0.032613218
1.7556,-1.243358
1.7558,-2.2297478
1.756,-2.3165014
1.7562,-1.5693446
1.7564,-0.76373905
1.7566,0.4142116
1.7568,1.5977956
1.757,2.3378506
1.7572,2.0861747
1.7574,1.3945636
1.7576,0.40990621
1.7578,-0.77474779
1.758,-1.9220098
1.7582,-2.3362989
1.7584,-1.8330189
1.7586,-1.1068527
1.7588,-0.058910511
1.759,1.1577744
1.7592,2.1610332
1.7594,2.2894843
1.7596,1.7759812
1.7598,0.82375073
1.76,-0.34421223
1.7602,-1.5805198
1.7604,-2.3338552
1.7606,-2.1365433
1.7608,-1.3249112
1.761,-0.47480878
1.7612,0.79440165
1.7614,1.8187056
1.7616,2.2992136
1.7618,2.0032415
1.762,1.1843097
1.7622,0.13592592
1.7624,-1.1173451
1.7626,-2.1198752
1.7628,-2.2825401
1.763,-1.6660227
1.7632,-0.90850246
1.7634,0.21642366
1.7636,1.4335963
1.7638,2.363924
1.764,2.2773023
1.7642,1.5621649
1.7644,0.49282768
1.7646,-0.68235779
1.7648,-1.8431326
1.765,-2.3774083
1.7652,-1.9983255
1.7654,-1.1749762
1.7656,-0.19766758
1.7658,1.0979921
1.766,2.1382067
1.7662,2.3196423
1.7664,1.7278788
1.7666,0.85973155
1.7668,-0.26557034
1.767,-1.4881469
1.7672,-2.224298
1.7674,-2.0432813
1.7676,-1.4353776
1.7678,-0.56956518
1.768,0.66370469
1.7682,1.7717533
1.7684,2.34939
1.7686,2.0988643
1.7688,1.2141148
1.769,0.14904293
1.7692,-1.0913175
1.7694,-2.0804007
1.7696,-2.3042247
1.7698,-1.7216345
1.77,-0.91787618
1.7702,0.19832142
1.7704,1.3664106
1.7706,2.2627051
1.7708,2.1716144
1.771,1.6672903
1.7712,0.64986199
1.7714,-0.59596562
1.7716,-1.7466238
1.7718,-2.2972002
1.772,-1.9374187
1.7722,-1.3054293
1.7724,-0.28485146
1.7726,0.9516682
1.7728,2.0470617
1.773,2.2727902
1.7732,1.8732188
1.7734,1.022402
1.7736,-0.11767466
1.7738,-1.3513892
1.774,-2.2356653
1.7742,-2.1833291
1.7744,-1.4607025
1.7746,-0.64596403
1.7748,0.50454497
1.775,1.6699837
1.7752,2.3179183
1.7754,2.1317501
1.7756,1.3125542
1.7758,0.31171641
1.776,-0.9371258
1.7762,-1.9582487
1.7764,-2.2973063
1.7766,-1.7906272
1.7768,-1.0715517
1.777,0.031698208
1.7772,1.2814584
1.7774,2.2447062
1.7776,2.2705331
1.7778,1.6976405
1.778,0.74401599
1.7782,-0.45542729
1.7784,-1.6646717
1.7786,-2.3648305
1.7788,-2.0721972
1.779,-1.2973176
1.7792,-0.35864869
1.7794,0.87407333
1.7796,1.9685804
1.7798,2.3337977
1.78,1.9362625
1.7802,1.0979031
1.7804,-0.088606678
1.7806,-1.2342193
1.7808,-2.1705306
1.781,-2.1626799
1.7812,-1.6204531
1.7814,-0.7606039
1.7816,0.40478045
1.7818,1.5686445
1.782,2.339144
1.7822,2.1118236
1.7824,1.4730736
1.7826,0.44345745
1.7828,-0.76321125
1.783,-1.9250388
1.7832,-2.3674378
1.7834,-1.8763741
1.7836,-1.0911884
1.7838,-0.043989286
1.784,1.1772048
1.7842,2.109962
1.7844,2.2926021
1.7846,1.7800515
1.7848,0.80135745
1.785,-0.3995544
1.7852,-1.5603006
1.7854,-2.3014798
1.7856,-2.0738065
1.7858,-1.4197594
1.786,-0.48777094
1.7862,0.75054157
1.7864,1.8734941
1.7866,2.3298249
1.7868,2.0891607
1.787,1.2326875
1.7872,0.075569816
1.7874,-1.204833
1.7876,-2.1299431
1.7878,-2.3165703
1.788,-1.6844548
1.7882,-0.8745926
1.7884,0.26086321
1.7886,1.519455
1.7888,2.2626565
1.789,2.2312765
1.7892,1.5658277
1.7894,0.53238243
1.7896,-0.72751445
1.7898,-1.8500369
1.79,-2.2771189
1.7902,-1.9051667
1.7904,-1.2611362
1.7906,-0.20067075
1.7908,1.0773026
1.791,2.0968335
1.7912,2.3326445
1.7914,1.8088872
1.7916,0.96148664
1.7918,-0.28425199
1.792,-1.4945577
1.7922,-2.3361499
1.7924,-2.1777358
1.7926,-1.4100013
1.7928,-0.54902774
1.793,0.65650803
1.7932,1.777619
1.7934,2.3671136
1.7936,2.01121
1.7938,1.2725091
1.794,0.19556779
1.7942,-1.0288934
1.7944,-2.0623474
1.7946,-2.2703123
1.7948,-1.7200942
1.795,-0.93888128
1.7952,0.1472875
1.7954,1.3611788
1.7956,2.2460716
1.7958,2.2667322
1.796,1.5994308
1.7962,0.61743224
1.7964,-0.57183117
1.7966,-1.7945483
1.7968,-2.3851471
1.797,-2.0452576
1.7972,-1.2124199
1.7974,-0.24058689
1.7976,0.99158728
1.7978,2.0056999
1.798,2.2945585
1.7982,1.9115573
1.7984,0.98586774
1.7986,-0.12288361
1.7988,-1.3403919
1.799,-2.2479274
1.7992,-2.1895132
1.7994,-1.4986337
1.7996,-0.73164207
1.7998,0.48117933
1.8,1.6728779
1.8002,2.3499236
1.8004,2.1481228
1.8006,1.3697895
1.8008,0.30982327
1.801,-0.91967756
1.8012,-1.9760066
1.8014,-2.3689525
1.8016,-1.8226067
1.8018,-0.99875546
1.802,0.091793284
1.8022,1.3252151
1.8024,2.2195966
1.8026,2.259223
1.8028,1.6458322
1.803,0.66621166
1.8032,-0.5032056
1.8034,-1.693665
1.8036,-2.3497629
1.8038,-2.0385945
1.804,-1.3288208
1.8042,-0.38301256
1.8044,0.84304911
1.8046,1.9316589
1.8048,2.3723855
1.805,2.0114825
1.8052,1.1195995
1.8054,-0.046682678
1.8056,-1.2459768
1.8058,-2.1699884
1.806,-2.2971544
1.8062,-1.6177367
1.8064,-0.78254396
1.8066,0.4011032
1.8068,1.5101299
1.807,2.2392161
1.8072,2.1873791
1.8074,1.5302056
1.8076,0.42339614
1.8078,-0.83324802
1.808,-1.9557132
1.8082,-2.2888677
1.8084,-1.9066584
1.8086,-1.179775
1.8088,-0.091928236
1.809,1.2411349
1.8092,2.1431978
1.8094,2.2692306
1.8096,1.8033484
1.8098,0.84348798
1.81,-0.37592772
1.8102,-1.638716
1.8104,-2.3799899
1.8106,-2.1348939
1.8108,-1.3485179
1.811,-0.52097797
1.8112,0.74867135
1.8114,1.8924683
1.8116,2.3888071
1.8118,2.0633311
1.812,1.2254937
1.8122,0.067882605
1.8124,-1.1414967
1.8126,-2.1487682
1.8128,-2.2789316
1.813,-1.7031709
1.8132,-0.90645152
1.8134,0.22325896
1.8136,1.4520743
1.8138,2.3500783
1.814,2.2491207
1.8142,1.5523064
1.8144,0.50260592
1.8146,-0.74371785
1.8148,-1.8396132
1.815,-2.3982642
1.8152,-1.9532377
1.8154,-1.1719788
1.8156,-0.090841129
1.8158,1.0486791
1.816,2.0557241
1.8162,2.2395546
1.8164,1.8408693
1.8166,0.90413088
1.8168,-0.27731627
1.817,-1.4480616
1.8172,-2.2801306
1.8174,-2.1313889
1.8176,-1.5001166
1.8178,-0.58639383
1.818,0.62790179
1.8182,1.8033626
1.8184,2.3217964
1.8186,2.1375356
1.8188,1.3584595
1.819,0.21933505
1.8192,-1.0654535
1.8194,-2.1094775
1.8196,-2.3878865
1.8198,-1.7745559
1.82,-0.91436541
1.8202,0.13969494
1.8204,1.4010978
1.8206,2.2590652
1.8208,2.2463012
1.821,1.5255588
1.8212,0.64612448
1.8214,-0.586173
1.8216,-1.7036442
1.8218,-2.3515356
1.822,-2.015636
1.8222,-1.2696006
1.8224,-0.26662302
1.8226,0.9637354
1.8228,2.045788
1.823,2.2696781
1.8232,1.8398827
1.8234,1.0068096
1.8236,-0.14587353
1.8238,-1.3234484
1.824,-2.2613142
1.8242,-2.2474771
1.8244,-1.528892
1.8246,-0.6656754
1.8248,0.52328688
1.825,1.6600076
1.8252,2.3288381
1.8254,2.1461723
1.8256,1.4259521
1.8258,0.31847426
1.826,-0.96792626
1.8262,-1.9979841
1.8264,-2.3420069
1.8266,-1.7948095
1.8268,-1.1534119
1.827,-0.012749946
1.8272,1.2209932
1.8274,2.1962655
1.8276,2.3589072
1.8278,1.7891327
1.828,0.7992664
1.8282,-0.4525761
1.8284,-1.7226958
1.8286,-2.4155059
1.8288,-2.1628835
1.829,-1.3926619
1.8292,-0.36517996
1.8294,0.87765592
1.8296,2.0072315
1.8298,2.3801818
1.83,2.0204921
1.8302,1.1218138
1.8304,-0.052531272
1.8306,-1.2902787
1.8308,-2.251863
1.831,-2.2264407
1.8312,-1.6368916
1.8314,-0.82863003
1.8316,0.39039275
1.8318,1.6800863
1.832,2.3234541
1.8322,2.2345121
1.8324,1.4256395
1.8326,0.37282115
1.8328,-0.84487063
1.833,-1.9222652
1.8332,-2.3993714
1.8334,-1.8997426
1.8336,-1.0595618
1.8338,-0.020910438
1.834,1.168786
1.8342,2.1342454
1.8344,2.3762753
1.8346,1.7841905
1.8348,0.77889812
1.835,-0.40403193
1.8352,-1.5413923
1.8354,-2.3516448
1.8356,-2.0624335
1.8358,-1.4180155
1.836,-0.52260149
1.8362,0.72536308
1.8364,1.9065291
1.8366,2.4381542
1.8368,2.0217311
1.837,1.192278
1.8372,0.062699474
1.8374,-1.1435906
1.8376,-2.1865733
1.8378,-2.3595958
1.838,-1.6477885
1.8382,-0.79231942
1.8384,0.3202928
1.8386,1.4988085
1.8388,2.2329602
1.839,2.2047958
1.8392,1.5580746
1.8394,0.48136288
1.8396,-0.70573211
1.8398,-1.8124928
1.84,-2.3097608
1.8402,-1.9211464
1.8404,-1.2301722
1.8406,-0.15590708
1.8408,1.0328314
1.841,2.086344
1.8412,2.3317325
1.8414,1.8425846
1.8416,0.9527123
1.8418,-0.28344309
1.842,-1.4904015
1.8422,-2.3476663
1.8424,-2.2086425
1.8426,-1.4643682
1.8428,-0.53278702
1.843,0.66340923
1.8432,1.7542189
1.8434,2.3205485
1.8436,2.0807362
1.8438,1.3212712
1.844,0.19205691
1.8442,-1.0804751
1.8444,-2.0798042
1.8446,-2.2859619
1.8448,-1.7740654
1.845,-0.9845686
1.8452,0.17645589
1.8454,1.4229288
1.8456,2.196991
1.8458,2.2907519
1.846,1.6947321
1.8462,0.64329058
1.8464,-0.61116219
1.8466,-1.8081875
1.8468,-2.3548887
1.847,-2.0469098
1.8472,-1.242856
1.8474,-0.2794618
1.8476,0.94805413
1.8478,1.9532288
1.848,2.4452965
1.8482,1.9093143
1.8484,1.0211428
1.8486,-0.17174904
1.8488,-1.3682121
1.849,-2.2000601
1.8492,-2.1834869
1.8494,-1.5831845
1.8496,-0.73143262
1.8498,0.55088627
1.85,1.6527449
1.8502,2.3593287
1.8504,2.132057
1.8506,1.3792322
1.8508,0.26933923
1.851,-0.936773
1.8512,-2.0424924
1.8514,-2.3961904
1.8516,-1.8039308
1.8518,-0.99435538
1.852,0.06850791
1.8522,1.3176054
1.8524,2.2215385
1.8526,2.3097866
1.8528,1.6776997
1.853,0.66588753
1.8532,-0.50141573
1.8534,-1.6302285
1.8536,-2.3490689
1.8538,-2.0036004
1.854,-1.4094563
1.8542,-0.41185683
1.8544,0.79365021
1.8546,2.0005713
1.8548,2.3705153
1.855,2.023217
1.8552,1.1236898
1.8554,-0.0029028552
1.8556,-1.2458134
1.8558,-2.2347791
1.856,-2.3299196
1.8562,-1.6142173
1.8564,-0.71600085
1.8566,0.44981948
1.8568,1.6017512
1.857,2.2835324
1.8572,2.1945729
1.8574,1.4297986
1.8576,0.37634349
1.8578,-0.85153669
1.858,-1.9113222
1.8582,-2.3664598
1.8584,-1.8313122
1.8586,-1.1253909
1.8588,-0.064819336
1.859,1.2191546
1.8592,2.2226858
1.8594,2.332283
1.8596,1.8099025
1.8598,0.79107726
1.86,-0.39429098
1.8602,-1.6145384
1.8604,-2.3944664
1.8606,-2.1999857
1.8608,-1.389762
1.861,-0.45315266
1.8612,0.70531029
1.8614,1.8249242
1.8616,2.3845818
1.8618,2.0458455
1.862,1.2462749
1.8622,0.059931505
1.8624,-1.1544043
1.8626,-2.1196027
1.8628,-2.2192869
1.863,-1.6678241
1.8632,-0.92850924
1.8634,0.20780708
1.8636,1.52
1.8638,2.3147516
1.864,2.2083066
1.8642,1.5952744
1.8644,0.50549155
1.8646,-0.69778097
1.8648,-1.903024
1.865,-2.3999193
1.8652,-2.0013058
1.8654,-1.1155093
1.8656,-0.15575792
1.8658,1.0983965
1.866,2.099937
1.8662,2.3619449
1.8664,1.8003939
1.8666,0.96403092
1.8668,-0.3270795
1.867,-1.4921311
1.8672,-2.3480966
1.8674,-2.1915758
1.8676,-1.4495646
1.8678,-0.63770312
1.868,0.63569224
1.8682,1.7805821
1.8684,2.4128754
1.8686,2.1488254
1.8688,1.317723
1.869,0.17237994
1.8692,-1.0505495
1.8694,-2.1186905
1.8696,-2.3927369
1.8698,-1.7336875
1.87,-0.94032693
1.8702,0.15732677
1.8704,1.3258978
1.8706,2.2678597
1.8708,2.2869716
1.871,1.6417361
1.8712,0.58376628
1.8714,-0.572227
1.8716,-1.7753848
1.8718,-2.3781083
1.872,-1.9994413
1.8722,-1.2482198
1.8724,-0.29171544
1.8726,0.89712059
1.8728,2.0995097
1.873,2.3838792
1.8732,1.8779027
1.8734,1.0133036
1.8736,-0.16426836
1.8738,-1.3683383
1.874,-2.3334019
1.8742,-2.2668128
1.8744,-1.5118454
1.8746,-0.61418539
1.8748,0.50753671
1.875,1.6299902
1.8752,2.3572206
1.8754,2.1830623
1.8756,1.3409022
1.8758,0.26596028
1.876,-0.91746891
1.8762,-1.9653651
1.8764,-2.3102858
1.8766,-1.8181463
1.8768,-1.0439551
1.877,0.024306435
1.8772,1.2480218
1.8774,2.2839453
1.8776,2.3280494
1.8778,1.6714839
1.878,0.70435804
1.8782,-0.49071676
1.8784,-1.6355779
1.8786,-2.4510047
1.8788,-2.112911
1.879,-1.3100445
1.8792,-0.32478768
1.8794,0.84241229
1.8796,1.8629071
1.8798,2.3459308
1.88,1.9835217
1.8802,1.0621432
1.8804,-0.076725915
1.8806,-1.2407764
1.8808,-2.1652038
1.881,-2.1902936
1.8812,-1.6439909
1.8814,-0.80421448
1.8816,0.41189975
1.8818,1.5647781
1.882,2.2814872
1.8822,2.2028165
1.8824,1.5130212
1.8826,0.40216163
1.8828,-0.8468498
1.883,-1.9450915
1.8832,-2.3885806
1.8834,-1.9061906
1.8836,-1.0722228
1.8838,-0.064469397
1.884,1.1646127
1.8842,2.1180108
1.8844,2.3116882
1.8846,1.7550451
1.8848,0.85475773
1.885,-0.34106275
1.8852,-1.5637684
1.8854,-2.3728676
1.8856,-2.0919862
1.8858,-1.4523785
1.886,-0.46885407
1.8862,0.70501488
1.8864,1.9065864
1.8866,2.329802
1.8868,2.0523739
1.887,1.2480878
1.8872,0.051501386
1.8874,-1.1976993
1.8876,-2.1735711
1.8878,-2.3167109
1.888,-1.6551114
1.8882,-0.80146372
1.8884,0.26475555
1.8886,1.4758444
1.8888,2.2676504
1.889,2.2281241
1.8892,1.4605905
1.8894,0.54109365
1.8896,-0.7179628
1.8898,-1.8246576
1.89,-2.3410172
1.8902,-1.8755223
1.8904,-1.2085476
1.8906,-0.22450398
1.8908,0.98205858
1.891,2.1577518
1.8912,2.37713
1.8914,1.7711394
1.8916,0.940889
1.8918,-0.22387007
1.892,-1.4488504
1.8922,-2.3835838
1.8924,-2.2259932
1.8926,-1.4110856
1.8928,-0.53474039
1.893,0.6602512
1.8932,1.8166546
1.8934,2.4117653
1.8936,2.0343375
